date,opening_price,highest_price,lowest_price,closing_price
2011-06-21,1910.5,1925.15,1906.8,1923.82
2011-06-22,1927.11,1932.55,1913.72,1923.56
2011-06-23,1916.97,1956.75,1911.84,1950.87
2011-06-24,1940.09,2009.96,1938.33,1997.3
2011-06-27,1994.99,2007.78,1984.9,1994.58
2011-06-28,1996.23,1998.56,1975.63,1993.72
2011-06-29,1991.47,1992.0,1959.56,1960.77
2011-06-30,1965.06,2003.64,1965.06,1989.43
2011-07-01,1994.09,2002.04,1978.46,1986.03
2011-07-04,1996.25,2035.75,1996.25,2033.85
2011-07-05,2034.81,2040.09,2018.53,2029.62
2011-07-06,2025.4,2025.4,1997.99,2017.17
2011-07-07,2030.04,2038.12,2005.44,2006.14
2011-07-08,2010.52,2026.11,2002.25,2014.73
2011-07-11,2006.07,2015.5,1996.02,2010.69
2011-07-12,1994.94,1994.94,1966.47,1968.08
2011-07-13,1973.08,2003.81,1973.08,1998.41
2011-07-14,2002.46,2012.39,1992.82,2005.75
2011-07-15,1998.58,2014.25,1992.2,2012.03
2011-07-18,2013.46,2014.71,1996.78,2002.83
2011-07-19,1994.38,1997.52,1983.96,1988.3
2011-07-20,1999.84,2002.2,1974.37,1983.67
2011-07-21,1984.75,1989.42,1959.85,1961.3
2011-07-22,1966.12,1974.49,1959.76,1964.83
2011-07-25,1954.32,1955.19,1904.45,1909.81
2011-07-26,1909.33,1919.61,1904.56,1914.15
2011-07-27,1905.04,1920.32,1899.2,1918.79
2011-07-28,1902.93,1906.67,1886.9,1900.22
2011-07-29,1901.95,1926.19,1885.62,1908.21
2011-08-01,1905.9,1919.88,1898.37,1909.95
2011-08-02,1897.2,1897.2,1874.56,1894.32
2011-08-03,1879.82,1901.71,1877.49,1893.0
2011-08-04,1898.45,1911.51,1890.91,1895.43
2011-08-05,1849.9,1863.63,1841.01,1850.14
2011-08-08,1832.66,1848.51,1769.99,1794.43
2011-08-09,1752.74,1810.86,1741.1,1801.82
2011-08-10,1832.09,1837.42,1810.45,1814.67
2011-08-11,1789.96,1843.14,1789.23,1840.29
2011-08-12,1848.13,1850.0,1833.89,1838.16
2011-08-15,1842.13,1872.79,1831.98,1872.39
2011-08-16,1873.0,1886.23,1856.97,1862.89
2011-08-17,1863.17,1873.35,1855.28,1858.3
2011-08-18,1861.29,1863.29,1822.19,1824.86
2011-08-19,1798.81,1811.87,1792.46,1806.28
2011-08-22,1808.06,1820.52,1782.97,1790.14
2011-08-23,1797.19,1821.44,1788.08,1821.19
2011-08-24,1828.04,1832.24,1802.45,1806.79
2011-08-25,1813.09,1878.68,1811.36,1878.48
2011-08-26,1867.32,1879.61,1858.33,1876.33
2011-08-29,1856.74,1856.74,1833.61,1836.88
2011-08-30,1850.99,1871.64,1831.43,1835.07
2011-08-31,1836.98,1847.58,1826.71,1841.54
2011-09-01,1845.46,1859.82,1834.7,1840.37
2011-09-02,1836.2,1841.75,1811.27,1820.68
2011-09-05,1805.88,1805.88,1783.95,1786.46
2011-09-06,1776.81,1789.03,1770.37,1779.52
2011-09-07,1787.09,1816.15,1781.79,1813.86
2011-09-08,1820.11,1820.42,1798.99,1799.78
2011-09-09,1809.51,1827.47,1791.9,1800.93
2011-09-13,1775.22,1787.73,1768.88,1783.18
2011-09-14,1789.87,1792.99,1753.56,1787.12
2011-09-15,1787.09,1799.11,1779.32,1779.68
2011-09-16,1790.31,1798.01,1778.85,1784.93
2011-09-19,1772.29,1772.29,1749.22,1749.7
2011-09-20,1748.2,1766.06,1740.91,1757.64
2011-09-21,1758.74,1814.55,1749.38,1808.37
2011-09-22,1790.7,1797.34,1749.68,1750.61
2011-09-23,1726.32,1748.26,1714.21,1740.32
2011-09-26,1724.03,1743.79,1684.84,1689.93
2011-09-27,1708.0,1721.16,1697.27,1710.99
2011-09-28,1722.61,1725.97,1690.84,1695.84
2011-09-29,1684.82,1703.83,1679.2,1689.54
2011-09-30,1693.46,1702.78,1678.42,1684.5
2011-10-10,1688.41,1693.16,1666.1,1669.35
2011-10-11,1720.15,1726.43,1659.73,1675.42
2011-10-12,1666.8,1739.32,1657.35,1737.36
2011-10-13,1732.07,1751.29,1726.78,1746.94
2011-10-14,1741.89,1749.01,1726.59,1745.21
2011-10-17,1748.08,1770.26,1744.13,1757.06
2011-10-18,1742.09,1746.97,1705.92,1709.28
2011-10-19,1715.15,1729.23,1706.56,1708.95
2011-10-20,1698.78,1702.74,1660.89,1674.03
2011-10-21,1675.78,1691.97,1670.21,1676.1
2011-10-24,1683.71,1732.73,1677.72,1729.03
2011-10-25,1726.15,1758.25,1714.41,1751.68
2011-10-26,1744.34,1784.97,1742.51,1765.63
2011-10-27,1770.38,1779.52,1765.0,1774.51
2011-10-28,1800.87,1827.02,1796.75,1807.06
2011-10-31,1802.84,1804.65,1783.87,1792.05
2011-11-01,1777.46,1817.01,1774.66,1795.39
2011-11-02,1769.67,1826.5,1767.07,1825.45
2011-11-03,1831.14,1842.77,1817.84,1819.04
2011-11-04,1837.83,1843.95,1823.57,1831.75
2011-11-07,1822.94,1831.18,1807.6,1809.8
2011-11-08,1815.87,1824.78,1806.23,1808.61
2011-11-09,1816.96,1827.77,1799.31,1821.76
2011-11-10,1801.06,1806.33,1781.15,1781.91
2011-11-11,1785.55,1792.47,1773.25,1779.51
2011-11-14,1795.81,1820.18,1792.32,1816.06
2011-11-15,1812.98,1816.79,1801.09,1808.18
2011-11-16,1807.2,1807.78,1746.77,1755.42
2011-11-17,1757.49,1763.62,1746.85,1748.45
2011-11-18,1735.99,1743.97,1716.7,1720.76
2011-11-21,1722.91,1725.42,1706.58,1721.39
2011-11-22,1710.98,1724.4,1705.2,1722.23
2011-11-23,1724.36,1726.67,1697.16,1701.06
2011-11-24,1688.78,1716.05,1685.9,1704.69
2011-11-25,1701.69,1709.08,1686.99,1691.67
2011-11-28,1698.3,1707.17,1689.06,1693.67
2011-11-29,1708.18,1717.55,1699.17,1716.09
2011-11-30,1709.35,1712.7,1657.63,1662.75
2011-12-01,1717.72,1745.93,1708.12,1713.05
2011-12-02,1705.31,1711.5,1692.42,1704.46
2011-12-05,1708.96,1711.91,1688.55,1694.5
2011-12-06,1690.46,1697.61,1681.59,1689.01
2011-12-07,1691.44,1706.95,1687.76,1702.45
2011-12-08,1701.29,1716.27,1684.76,1701.68
2011-12-09,1690.05,1702.82,1687.85,1692.06
2011-12-12,1689.72,1692.53,1677.49,1678.7
2011-12-13,1671.84,1676.7,1643.9,1645.81
2011-12-14,1643.02,1654.88,1633.56,1637.01
2011-12-15,1626.69,1632.75,1598.38,1599.01
2011-12-16,1598.07,1629.97,1594.29,1629.0
2011-12-19,1615.95,1627.47,1584.3,1625.26
2011-12-20,1619.8,1646.73,1617.28,1624.44
2011-12-21,1637.37,1643.84,1602.5,1604.25
2011-12-22,1597.31,1618.7,1584.15,1608.24
2011-12-23,1606.29,1632.54,1602.88,1617.94
2011-12-26,1608.52,1621.93,1600.5,1601.47
2011-12-27,1599.41,1613.96,1589.09,1590.99
2011-12-28,1586.22,1596.7,1571.51,1594.84
2011-12-29,1588.04,1604.2,1586.14,1596.59
2011-12-30,1602.32,1620.39,1602.32,1617.61
2012-01-04,1628.17,1631.26,1594.42,1595.12
2012-01-05,1591.24,1622.84,1590.54,1596.59
2012-01-06,1595.73,1609.21,1588.6,1608.36
2012-01-09,1608.49,1659.58,1598.39,1659.05
2012-01-10,1658.2,1707.6,1655.3,1704.74
2012-01-11,1703.65,1709.89,1686.64,1694.26
2012-01-12,1690.39,1717.8,1688.18,1701.45
2012-01-13,1703.39,1710.49,1671.29,1685.91
2012-01-16,1676.14,1689.84,1661.38,1661.99
2012-01-17,1664.48,1736.96,1649.04,1736.61
2012-01-18,1736.29,1750.11,1709.79,1714.7
2012-01-19,1717.14,1757.25,1713.95,1750.52
2012-01-20,1756.78,1779.0,1748.67,1775.09
2012-01-30,1778.13,1778.13,1742.28,1742.82
2012-01-31,1744.22,1754.77,1734.05,1744.71
2012-02-01,1739.64,1751.56,1709.54,1713.68
2012-02-02,1720.0,1761.94,1714.25,1761.94
2012-02-03,1756.15,1780.22,1750.37,1772.19
2012-02-06,1775.44,1781.89,1753.43,1764.82
2012-02-07,1753.38,1756.3,1721.85,1732.02
2012-02-08,1731.99,1786.2,1729.54,1782.06
2012-02-09,1781.15,1789.08,1771.09,1778.1
2012-02-10,1772.19,1800.03,1770.8,1778.32
2012-02-13,1757.02,1786.48,1751.07,1768.54
2012-02-14,1765.87,1767.77,1747.83,1758.98
2012-02-15,1753.78,1784.24,1751.11,1773.17
2012-02-16,1770.4,1776.92,1751.36,1761.88
2012-02-17,1774.19,1778.63,1756.95,1765.65
2012-02-20,1790.39,1792.51,1768.06,1769.41
2012-02-21,1772.25,1780.56,1756.41,1779.94
2012-02-22,1781.98,1798.01,1772.43,1795.26
2012-02-23,1794.35,1805.67,1791.19,1799.64
2012-02-24,1801.39,1827.04,1797.05,1826.72
2012-02-27,1833.44,1851.36,1828.04,1828.41
2012-02-28,1826.9,1843.96,1826.1,1839.06
2012-02-29,1835.77,1841.56,1819.83,1822.77
2012-03-01,1814.32,1827.66,1813.45,1818.28
2012-03-02,1821.04,1844.08,1821.04,1843.85
2012-03-05,1847.45,1850.25,1826.78,1827.94
2012-03-06,1822.52,1824.35,1792.78,1794.26
2012-03-07,1777.84,1793.73,1774.51,1776.36
2012-03-08,1782.7,1804.91,1782.7,1798.1
2012-03-09,1803.91,1811.94,1794.34,1811.49
2012-03-12,1810.09,1810.59,1785.97,1796.94
2012-03-13,1795.68,1814.13,1793.89,1813.2
2012-03-14,1823.11,1831.86,1770.51,1776.41
2012-03-15,1774.56,1783.14,1759.09,1760.48
2012-03-16,1764.76,1781.21,1754.06,1780.08
2012-03-19,1775.96,1781.08,1760.34,1778.98
2012-03-20,1774.99,1775.94,1754.81,1755.72
2012-03-21,1765.73,1775.23,1750.08,1758.62
2012-03-22,1759.32,1770.41,1749.13,1760.33
2012-03-23,1756.19,1760.25,1741.53,1747.92
2012-03-26,1747.85,1754.8,1741.0,1749.89
2012-03-27,1757.0,1760.75,1745.8,1749.19
2012-03-28,1743.41,1746.4,1706.26,1708.85
2012-03-29,1702.06,1709.71,1681.97,1688.09
2012-03-30,1693.65,1706.01,1690.27,1705.63
2012-04-05,1698.74,1739.44,1691.48,1735.28
2012-04-06,1732.51,1739.89,1726.5,1737.51
2012-04-09,1730.45,1735.06,1719.46,1721.43
2012-04-10,1719.58,1737.24,1702.95,1736.24
2012-04-11,1721.19,1748.3,1718.08,1734.59
2012-04-12,1736.67,1771.92,1731.77,1770.95
2012-04-13,1771.3,1785.45,1769.57,1777.07
2012-04-16,1767.67,1778.52,1764.81,1770.68
2012-04-17,1769.46,1773.55,1748.77,1749.4
2012-04-18,1754.76,1791.23,1752.37,1789.63
2012-04-19,1788.75,1797.41,1784.52,1791.38
2012-04-20,1788.02,1816.36,1786.63,1815.88
2012-04-23,1812.93,1819.78,1796.1,1799.91
2012-04-24,1795.8,1832.84,1784.26,1808.86
2012-04-25,1805.5,1823.65,1802.38,1819.22
2012-04-26,1825.04,1829.72,1813.5,1822.21
2012-04-27,1823.37,1831.55,1820.95,1822.54
2012-05-02,1846.86,1874.1,1836.27,1862.75
2012-05-03,1860.54,1868.41,1854.58,1864.3
2012-05-04,1862.31,1877.43,1852.62,1876.66
2012-05-07,1864.38,1871.39,1852.46,1866.62
2012-05-08,1865.86,1866.44,1844.97,1862.4
2012-05-09,1846.72,1847.77,1828.73,1830.13
2012-05-10,1829.75,1835.28,1822.48,1829.61
2012-05-11,1826.04,1834.59,1814.87,1815.73
2012-05-14,1827.51,1829.48,1798.29,1800.5
2012-05-15,1790.72,1802.1,1786.58,1801.06
2012-05-16,1796.13,1797.59,1772.73,1774.24
2012-05-17,1776.72,1805.69,1772.02,1801.11
2012-05-18,1788.26,1790.92,1771.28,1775.57
2012-05-21,1775.29,1795.96,1771.28,1784.94
2012-05-22,1792.75,1811.52,1791.02,1810.41
2012-05-23,1806.79,1815.96,1791.61,1801.47
2012-05-24,1800.27,1812.57,1784.94,1789.43
2012-05-25,1790.45,1795.2,1770.83,1776.38
2012-05-28,1771.69,1801.37,1763.69,1800.91
2012-05-29,1800.68,1827.63,1797.64,1824.43
2012-05-30,1821.65,1825.15,1813.44,1818.38
2012-05-31,1803.24,1813.36,1798.44,1804.59
2012-06-01,1806.48,1820.17,1803.07,1808.53
2012-06-04,1790.69,1791.61,1760.07,1760.95
2012-06-05,1765.67,1772.38,1755.53,1763.7
2012-06-06,1768.02,1776.58,1762.46,1768.58
2012-06-07,1780.2,1782.69,1754.18,1757.77
2012-06-08,1766.05,1766.05,1736.08,1738.59
2012-06-11,1741.18,1762.71,1737.56,1756.03
2012-06-12,1746.59,1753.13,1734.81,1745.45
2012-06-13,1750.52,1772.57,1744.27,1771.42
2012-06-14,1764.89,1769.95,1754.28,1756.3
2012-06-15,1761.0,1775.57,1750.39,1769.49
2012-06-18,1778.09,1785.78,1770.56,1776.24
2012-06-19,1774.27,1775.85,1763.78,1764.88
2012-06-20,1767.05,1775.34,1761.42,1763.63
2012-06-21,1760.41,1760.41,1730.21,1735.34
2012-06-25,1729.1,1729.46,1702.71,1704.57
2012-06-26,1692.48,1708.41,1689.99,1700.5
2012-06-27,1698.86,1708.83,1692.04,1695.03
2012-06-28,1697.4,1702.37,1680.44,1681.38
2012-06-29,1677.38,1710.45,1675.52,1708.86
2012-07-02,1715.96,1716.15,1697.34,1706.17
2012-07-03,1705.82,1723.07,1699.3,1710.41
2012-07-04,1715.34,1721.18,1706.48,1712.94
2012-07-05,1702.63,1703.61,1686.19,1695.36
2012-07-06,1692.29,1715.99,1681.04,1711.58
2012-07-09,1699.41,1708.19,1666.21,1668.02
2012-07-10,1666.22,1679.41,1661.29,1664.42
2012-07-11,1661.14,1674.98,1658.79,1672.25
2012-07-12,1668.91,1690.42,1651.25,1680.05
2012-07-13,1674.05,1698.39,1672.87,1685.02
2012-07-16,1688.78,1688.78,1656.83,1657.62
2012-07-17,1653.74,1676.75,1653.02,1669.71
2012-07-18,1669.78,1673.54,1642.12,1665.86
2012-07-19,1660.56,1687.45,1656.74,1674.27
2012-07-20,1669.59,1673.14,1653.44,1658.3
2012-07-23,1646.76,1646.76,1624.33,1629.07
2012-07-24,1621.3,1644.45,1620.93,1632.95
2012-07-25,1628.63,1639.94,1626.04,1627.96
2012-07-26,1628.72,1640.97,1622.55,1624.46
2012-07-27,1630.28,1642.07,1625.03,1630.31
2012-07-30,1633.48,1645.33,1622.69,1625.64
2012-07-31,1628.02,1643.57,1627.86,1631.88
2012-08-01,1633.38,1651.97,1632.94,1645.62
2012-08-02,1641.83,1645.96,1627.55,1634.55
2012-08-03,1637.81,1642.17,1628.48,1641.6
2012-08-06,1639.76,1661.2,1638.1,1658.37
2012-08-07,1657.16,1662.49,1653.02,1657.91
2012-08-08,1659.47,1671.49,1657.29,1662.77
2012-08-09,1662.06,1673.08,1652.98,1671.95
2012-08-10,1670.58,1675.52,1663.61,1665.17
2012-08-13,1661.6,1661.6,1630.2,1632.0
2012-08-14,1633.08,1636.19,1616.37,1633.14
2012-08-15,1628.57,1630.41,1609.17,1610.41
2012-08-16,1608.94,1614.01,1603.96,1605.28
2012-08-17,1604.71,1609.68,1595.24,1606.0
2012-08-20,1594.05,1599.47,1582.71,1596.2
2012-08-21,1596.52,1609.99,1592.04,1598.5
2012-08-22,1600.11,1602.1,1583.4,1591.33
2012-08-23,1593.22,1602.5,1585.78,1596.57
2012-08-24,1594.82,1598.07,1586.29,1588.11
2012-08-27,1583.91,1583.91,1556.53,1557.17
2012-08-28,1558.17,1578.22,1555.44,1570.44
2012-08-29,1565.28,1569.71,1553.54,1554.4
2012-08-30,1542.24,1564.62,1542.24,1560.29
2012-08-31,1556.01,1564.69,1549.9,1551.2
2012-09-03,1547.77,1567.23,1545.6,1560.08
2012-09-04,1566.23,1567.5,1543.56,1548.04
2012-09-05,1544.47,1548.34,1531.11,1537.53
2012-09-06,1540.35,1551.57,1535.97,1550.97
2012-09-07,1561.36,1634.69,1561.36,1619.21
2012-09-10,1620.36,1628.64,1612.57,1620.03
2012-09-11,1613.24,1613.24,1593.36,1605.07
2012-09-12,1615.13,1623.89,1595.53,1607.99
2012-09-13,1605.77,1611.08,1597.01,1597.16
2012-09-14,1616.01,1626.0,1604.17,1614.7
2012-09-17,1612.55,1615.21,1581.3,1582.1
2012-09-18,1574.3,1576.96,1560.71,1564.98
2012-09-19,1565.24,1571.68,1558.04,1569.07
2012-09-20,1562.77,1562.77,1539.22,1540.96
2012-09-21,1537.12,1557.25,1535.61,1545.96
2012-09-24,1534.65,1560.24,1528.58,1553.97
2012-09-25,1550.18,1560.98,1547.58,1553.7
2012-09-26,1551.43,1557.15,1536.96,1541.14
2012-09-27,1541.55,1600.04,1541.19,1587.96
2012-09-28,1576.27,1616.38,1575.18,1613.09
2012-10-08,1611.64,1623.09,1588.0,1596.14
2012-10-09,1605.17,1635.46,1605.17,1627.66
2012-10-10,1623.28,1627.38,1614.63,1625.33
2012-10-11,1619.83,1624.71,1609.89,1615.75
2012-10-12,1621.83,1636.41,1608.23,1618.66
2012-10-15,1620.05,1622.43,1603.28,1612.95
2012-10-16,1611.26,1624.48,1606.91,1614.14
2012-10-17,1619.62,1624.3,1603.35,1617.66
2012-10-18,1621.05,1643.48,1619.62,1639.67
2012-10-19,1637.91,1643.22,1635.1,1637.77
2012-10-22,1628.18,1648.08,1625.24,1643.34
2012-10-23,1642.83,1646.37,1624.22,1625.81
2012-10-24,1619.95,1631.77,1618.75,1623.64
2012-10-25,1622.79,1632.42,1611.11,1612.95
2012-10-26,1614.42,1616.35,1577.72,1584.7
2012-10-29,1581.23,1583.68,1566.95,1571.52
2012-10-30,1572.55,1586.68,1568.46,1576.32
2012-10-31,1578.47,1588.72,1573.19,1587.05
2012-11-01,1589.3,1625.78,1589.14,1617.73
2012-11-02,1617.32,1628.83,1609.38,1626.61
2012-11-05,1623.76,1634.79,1615.38,1624.71
2012-11-06,1625.41,1627.15,1597.75,1619.74
2012-11-07,1617.21,1626.21,1608.79,1617.83
2012-11-08,1604.95,1609.69,1590.91,1591.61
2012-11-09,1589.52,1598.71,1587.79,1591.85
2012-11-12,1592.86,1601.29,1587.17,1600.88
2012-11-13,1600.3,1600.3,1571.63,1575.26
2012-11-14,1575.83,1585.69,1571.55,1581.95
2012-11-15,1573.59,1579.64,1563.28,1563.7
2012-11-16,1560.82,1562.56,1542.53,1551.56
2012-11-19,1550.25,1551.59,1533.51,1550.89
2012-11-20,1554.81,1557.08,1539.38,1540.49
2012-11-21,1539.89,1563.8,1534.32,1562.97
2012-11-22,1553.97,1557.22,1547.64,1554.75
2012-11-23,1559.71,1574.48,1555.16,1568.75
2012-11-26,1565.64,1569.36,1557.75,1563.2
2012-11-27,1559.46,1563.83,1551.56,1552.92
2012-11-28,1547.25,1549.35,1538.77,1542.07
2012-11-29,1541.84,1549.16,1530.57,1532.92
2012-11-30,1531.6,1550.11,1529.03,1547.76
2012-12-03,1544.59,1557.65,1531.58,1532.18
2012-12-04,1529.33,1550.27,1528.28,1545.95
2012-12-05,1544.57,1608.11,1543.26,1601.74
2012-12-06,1599.53,1608.44,1590.04,1600.42
2012-12-07,1602.3,1637.54,1599.67,1634.92
2012-12-10,1642.08,1659.27,1640.56,1653.28
2012-12-11,1648.06,1657.65,1642.94,1645.01
2012-12-12,1645.63,1659.66,1642.79,1657.13
2012-12-13,1651.67,1654.79,1634.63,1635.63
2012-12-14,1637.61,1728.82,1637.61,1728.06
2012-12-17,1732.9,1750.1,1732.64,1738.85
2012-12-18,1734.95,1768.37,1725.56,1744.85
2012-12-19,1740.28,1759.72,1736.47,1744.02
2012-12-20,1735.8,1757.8,1725.85,1751.94
2012-12-21,1753.25,1769.77,1732.99,1737.99
2012-12-24,1733.41,1759.67,1731.84,1746.44
2012-12-25,1739.74,1808.34,1734.6,1798.88
2012-12-26,1796.61,1806.08,1792.86,1800.56
2012-12-27,1805.83,1816.9,1785.86,1786.78
2012-12-28,1789.69,1819.65,1789.42,1817.85
2012-12-31,1821.98,1858.32,1821.98,1857.68
2013-01-04,1885.96,1899.88,1849.78,1870.5
2013-01-07,1865.06,1892.13,1857.28,1880.26
2013-01-08,1879.85,1883.14,1846.29,1857.69
2013-01-09,1851.61,1861.37,1839.01,1855.34
2013-01-10,1854.99,1875.58,1843.35,1855.49
2013-01-11,1857.77,1863.27,1810.84,1818.98
2013-01-14,1811.32,1900.41,1811.07,1893.1
2013-01-15,1892.51,1907.65,1889.69,1900.05
2013-01-16,1895.23,1898.23,1851.33,1877.0
2013-01-17,1871.64,1872.15,1844.45,1854.94
2013-01-18,1867.76,1897.61,1854.66,1886.79
2013-01-21,1890.85,1899.0,1871.67,1898.44
2013-01-22,1895.0,1917.46,1878.45,1898.5
2013-01-23,1890.69,1911.2,1885.27,1910.14
2013-01-24,1909.92,1961.98,1885.46,1900.18
2013-01-25,1898.28,1905.38,1881.13,1886.45
2013-01-28,1890.89,1958.2,1890.89,1957.39
2013-01-29,1959.8,1993.19,1950.48,1982.62
2013-01-30,1984.92,1991.66,1969.77,1989.32
2013-01-31,1992.48,2000.65,1976.7,1993.25
2013-02-01,1984.96,2058.05,1979.1,2055.72
2013-02-04,2068.02,2087.93,2050.69,2065.39
2013-02-05,2044.16,2076.93,2035.37,2068.95
2013-02-06,2069.34,2088.45,2063.99,2078.49
2013-02-07,2074.48,2077.48,2014.75,2048.58
2013-02-08,2044.14,2061.01,2022.89,2042.42
2013-02-18,2051.92,2055.41,2013.22,2014.58
2013-02-19,2011.39,2018.91,1971.43,1981.07
2013-02-20,1982.43,1984.32,1948.7,1978.3
2013-02-21,1955.17,1955.17,1876.32,1897.9
2013-02-22,1895.43,1902.66,1878.34,1883.48
2013-02-25,1893.44,1912.03,1879.84,1890.76
2013-02-26,1874.05,1916.76,1863.01,1865.13
2013-02-27,1871.43,1907.2,1869.51,1889.48
2013-02-28,1906.12,1957.49,1886.74,1956.61
2013-03-01,1955.73,1963.6,1911.66,1944.42
2013-03-04,1904.43,1904.95,1828.55,1841.62
2013-03-05,1844.29,1917.18,1843.16,1916.71
2013-03-06,1925.52,1943.93,1907.62,1933.7
2013-03-07,1922.93,1937.95,1881.67,1902.37
2013-03-08,1906.35,1917.05,1889.38,1901.48
2013-03-11,1895.05,1899.31,1867.37,1879.82
2013-03-12,1878.54,1900.36,1837.83,1854.62
2013-03-13,1853.02,1860.06,1827.65,1835.61
2013-03-14,1830.71,1850.43,1824.13,1838.36
2013-03-15,1835.61,1894.25,1815.37,1841.32
2013-03-18,1829.39,1841.91,1809.44,1811.24
2013-03-19,1813.32,1836.03,1805.56,1830.96
2013-03-20,1833.36,1905.89,1833.36,1905.76
2013-03-21,1906.85,1912.96,1890.54,1902.29
2013-03-22,1900.15,1913.27,1893.17,1904.46
2013-03-25,1913.79,1927.37,1898.27,1901.93
2013-03-26,1891.31,1894.66,1852.16,1861.26
2013-03-27,1863.51,1891.28,1854.82,1868.44
2013-03-28,1816.85,1816.85,1782.23,1791.64
2013-03-29,1791.57,1797.38,1774.92,1793.19
2013-04-01,1781.79,1796.29,1779.1,1784.07
2013-04-02,1785.57,1805.74,1771.37,1783.22
2013-04-03,1787.98,1805.01,1782.79,1789.67
2013-04-08,1755.76,1775.34,1747.66,1773.1
2013-04-09,1776.83,1800.57,1776.83,1788.63
2013-04-10,1787.74,1794.22,1775.61,1787.93
2013-04-11,1802.51,1808.29,1782.9,1784.13
2013-04-12,1783.09,1794.34,1773.5,1774.5
2013-04-15,1768.21,1777.14,1754.7,1759.8
2013-04-16,1746.31,1774.07,1739.22,1772.64
2013-04-17,1769.81,1774.49,1747.41,1761.62
2013-04-18,1745.94,1772.61,1740.26,1768.15
2013-04-19,1772.64,1836.61,1771.5,1827.98
2013-04-22,1820.03,1830.99,1814.87,1823.95
2013-04-23,1828.09,1828.09,1759.41,1760.68
2013-04-24,1764.03,1809.13,1755.44,1793.88
2013-04-25,1786.86,1800.56,1762.17,1778.29
2013-04-26,1786.64,1793.95,1760.22,1766.04
2013-05-02,1758.38,1766.14,1745.57,1763.05
2013-05-03,1770.69,1821.38,1770.32,1795.49
2013-05-06,1804.89,1826.19,1801.36,1816.6
2013-05-07,1812.03,1824.51,1800.27,1817.92
2013-05-08,1826.43,1842.13,1814.96,1824.38
2013-05-09,1825.38,1826.97,1794.42,1807.86
2013-05-10,1804.18,1823.47,1798.99,1819.12
2013-05-13,1819.56,1823.04,1800.31,1810.72
2013-05-14,1806.18,1807.03,1776.69,1785.57
2013-05-15,1787.84,1795.38,1781.22,1789.43
2013-05-16,1785.71,1822.67,1770.41,1821.45
2013-05-17,1819.52,1849.87,1810.32,1843.81
2013-05-20,1848.32,1877.27,1841.42,1861.25
2013-05-21,1858.14,1863.03,1840.2,1851.08
2013-05-22,1850.75,1862.73,1847.47,1858.2
2013-05-23,1849.26,1855.03,1822.37,1823.74
2013-05-24,1831.72,1842.86,1814.57,1829.14
2013-05-27,1825.22,1838.85,1821.16,1827.26
2013-05-28,1827.6,1870.25,1821.24,1870.09
2013-05-29,1873.09,1882.75,1860.4,1861.7
2013-05-30,1855.76,1866.9,1848.56,1855.46
2013-05-31,1859.24,1865.55,1839.35,1841.37
2013-06-03,1840.4,1854.38,1833.84,1838.64
2013-06-04,1837.64,1837.64,1815.69,1819.5
2013-06-05,1818.81,1820.12,1799.74,1806.82
2013-06-06,1801.49,1803.81,1782.48,1784.7
2013-06-07,1783.86,1793.13,1755.6,1760.22
2013-06-13,1733.14,1733.14,1679.66,1700.8
2013-06-14,1703.08,1706.96,1692.31,1704.15
2013-06-17,1709.48,1712.94,1689.49,1692.48
2013-06-18,1701.23,1711.05,1690.12,1704.22
2013-06-19,1697.6,1697.6,1668.07,1687.61
2013-06-20,1677.93,1677.93,1629.75,1631.55
2013-06-21,1606.97,1645.93,1598.47,1633.16
2013-06-24,1625.44,1625.44,1524.28,1525.17
2013-06-25,1508.52,1529.38,1422.98,1526.8
2013-06-26,1529.05,1529.05,1487.31,1509.68
2013-06-27,1511.49,1530.16,1498.28,1512.2
2013-06-28,1504.43,1562.39,1497.44,1552.38
2013-07-01,1539.78,1551.11,1520.7,1549.37
2013-07-02,1546.85,1551.27,1519.44,1541.34
2013-07-03,1530.66,1530.66,1501.08,1522.91
2013-07-04,1511.52,1550.08,1503.45,1535.32
2013-07-05,1538.39,1556.59,1535.71,1542.05
2013-07-08,1518.88,1528.97,1502.24,1506.73
2013-07-09,1505.91,1513.33,1497.51,1505.3
2013-07-10,1505.71,1547.32,1500.77,1546.74
2013-07-11,1555.28,1653.59,1555.28,1635.66
2013-07-12,1626.55,1634.35,1585.51,1587.59
2013-07-15,1599.03,1631.99,1582.83,1604.66
2013-07-16,1597.33,1606.74,1579.45,1606.34
2013-07-17,1602.48,1612.57,1581.74,1582.14
2013-07-18,1575.67,1583.3,1547.09,1549.35
2013-07-19,1551.3,1557.7,1508.28,1511.4
2013-07-22,1493.99,1515.15,1485.06,1514.05
2013-07-23,1520.58,1569.73,1514.21,1555.84
2013-07-24,1541.93,1550.85,1512.97,1532.35
2013-07-25,1537.73,1548.2,1522.23,1529.3
2013-07-26,1521.59,1529.1,1512.61,1521.61
2013-07-29,1505.68,1505.68,1478.2,1484.21
2013-07-30,1490.82,1524.43,1483.57,1500.94
2013-07-31,1518.83,1535.85,1499.55,1504.17
2013-08-01,1513.8,1541.16,1508.8,1537.81
2013-08-02,1550.89,1558.83,1533.94,1536.5
2013-08-05,1540.49,1554.29,1533.0,1554.19
2013-08-06,1547.61,1564.48,1533.24,1556.3
2013-08-07,1554.88,1575.69,1548.49,1551.15
